"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.985802750E0,1.537198380E1,8.339008942E0,-6.752458191E-1
1.995815750E0,1.585607712E1,8.523575134E0,2.125579834E-2
2.005829750E0,1.542706924E1,8.228538666E0,3.098556519E-1
2.015843750E0,1.456261688E1,7.593858490E0,-4.206253052E-2
2.025857750E0,1.379546219E1,7.206613770E0,-7.668553162E-1
2.035871750E0,1.328412552E1,6.942712555E0,-1.490600281E0
2.045884750E0,1.193557983E1,6.481222229E0,-1.898801422E0
2.055898750E0,1.035082535E1,5.957162018E0,-2.415077820E0
2.065912750E0,9.216035156E0,5.591023407E0,-3.146456909E0
2.075926750E0,8.308472443E0,5.406606903E0,-3.828289032E0
2.085940750E0,8.014184418E0,5.228776703E0,-3.987707520E0
2.095954750E0,7.571854248E0,4.667294312E0,-4.025578766E0
2.105967750E0,6.389463043E0,3.548221436E0,-4.307742004E0
2.115981750E0,5.848787384E0,2.819536743E0,-4.143383789E0
2.125995750E0,5.894143066E0,2.426005096E0,-3.749702454E0
2.136009750E0,5.874833221E0,2.036065979E0,-4.320615234E0
2.146023750E0,5.285059662E0,1.525627441E0,-5.557942200E0
2.156036750E0,4.142934723E0,8.306227112E-1,-7.143744507E0
2.166050750E0,3.246898041E0,3.592529297E-1,-8.718320160E0
2.176064750E0,2.271676025E0,-3.740721130E-1,-9.914931793E0
2.186078750E0,1.096469879E0,-1.156944122E0,-1.177616135E1
2.196092750E0,9.759704590E-2,-1.516197052E0,-1.436652466E1
2.206106750E0,-3.478765869E-1,-1.489851837E0,-1.733934265E1
2.216119750E0,-4.056564331E-1,-1.299447784E0,-1.939022781E1
2.226133750E0,-5.135820007E-1,-9.815089417E-1,-2.034733749E1
2.256175750E0,-1.085841980E0,-3.275189209E-1,-1.858385468E1
2.266188750E0,-1.692081299E0,-6.286926270E-1,-1.783541107E1
2.276202750E0,-1.867666168E0,-6.388714600E-1,-1.721450226E1
2.286216750E0,-1.346150665E0,-1.965412903E-1,-1.665272049E1
2.296230750E0,-4.938230896E-1,5.517526245E-1,-1.639121429E1
2.306244750E0,4.445755005E-1,1.276994476E0,-1.630693954E1
2.316257750E0,1.324894867E0,1.845512238E0,-1.553095322E1
2.326271750E0,2.399360504E0,2.393971710E0,-1.449495758E1
2.336285750E0,3.004851379E0,2.757266235E0,-1.412073578E1
2.346299750E0,2.912942505E0,2.465672607E0,-1.363993561E1
2.356313750E0,3.317401428E0,2.271376648E0,-1.217253708E1
2.366327750E0,4.359833679E0,2.551743622E0,-9.987381134E0
2.376340750E0,5.341192932E0,2.813998260E0,-7.578889618E0
2.386354750E0,5.388494568E0,2.487676849E0,-5.674100647E0
2.396368750E0,4.911436615E0,2.071691895E0,-4.639901276E0
2.406382750E0,4.550237732E0,1.851649475E0,-3.816313934E0
2.416396750E0,4.419260101E0,2.036065979E0,-3.399580536E0
2.426410750E0,4.352498932E0,2.172731781E0,-3.602857819E0
2.436423750E0,4.086801453E0,2.237546997E0,-3.932771759E0
2.446437750E0,3.315305786E0,2.593656464E0,-4.605173492E0
2.456451750E0,1.847009125E0,2.400408325E0,-5.596112823E0
2.466465750E0,3.338058472E-1,1.886526947E0,-6.150260468E0
2.476479750E0,-6.953041077E-1,1.374142456E0,-6.449937286E0
2.486493750E0,-1.400787048E0,8.758287048E-1,-5.827980652E0
2.496506750E0,-1.354084167E0,6.887178040E-1,-4.585863647E0
2.506520750E0,-8.863069153E-1,5.545967102E-1,-3.136577454E0
2.516534750E0,-1.047671356E0,1.528321838E-1,-2.287243652E0
2.526548750E0,-1.445843353E0,-3.903881836E-1,-1.576371918E0
2.536562750E0,-2.137704620E0,-1.182540894E0,-7.316784668E-1
2.546575750E0,-3.376378784E0,-2.300416260E0,-3.754193115E-1
2.556589750E0,-4.508324890E0,-3.113375702E0,-4.724176025E-1
2.566603750E0,-5.448370056E0,-3.103795624E0,-6.081852722E-1
2.576617750E0,-5.684429169E0,-2.785856781E0,-1.879491577E0
2.586631750E0,-5.415588226E0,-2.368225250E0,-3.539539490E0
2.596645750E0,-4.706512756E0,-2.098186798E0,-4.515060883E0
2.606658750E0,-3.638334045E0,-2.182910614E0,-4.884193268E0
2.616672750E0,-3.225043488E0,-2.884052582E0,-4.784949646E0
2.626686750E0,-2.890040131E0,-3.568279724E0,-4.616998901E0
2.636700750E0,-1.516945496E0,-3.430715790E0,-5.431904297E0
2.646714750E0,-1.646575928E-1,-3.250340881E0,-6.343059540E0
2.656728750E0,6.490502930E-1,-3.037333832E0,-7.765551453E0
2.666741750E0,5.423222351E-1,-3.613635406E0,-8.840915222E0
2.676755750E0,7.120692444E-1,-4.716092834E0,-8.427774353E0
2.686769750E0,2.039209442E0,-5.217699738E0,-8.406219177E0
2.696783750E0,4.268673248E0,-4.856201477E0,-9.311686249E0
2.706797750E0,6.455625458E0,-4.367767181E0,-1.018796402E1
2.716811750E0,7.542515259E0,-4.346511383E0,-1.102427490E1
2.726824750E0,8.259973297E0,-4.471651154E0,-1.200743042E1
2.736838750E0,9.032816162E0,-4.424199829E0,-1.299866913E1
2.746852750E0,9.859696655E0,-4.507726135E0,-1.374202332E1
2.756866750E0,1.076231964E1,-4.590354309E0,-1.512305145E1
2.766880750E0,1.196042816E1,-4.308490448E0,-1.653820862E1
2.776894750E0,1.310315186E1,-3.575015717E0,-1.759725632E1
2.786907750E0,1.365370697E1,-3.054398346E0,-1.865360962E1
2.796921750E0,1.387973694E1,-3.009342041E0,-1.922766586E1
2.846990750E0,1.504072266E1,-2.803969116E0,-1.784514084E1
2.857004750E0,1.623643616E1,-2.677033081E0,-1.682351532E1
2.867018750E0,1.660003006E1,-2.866239624E0,-1.585023926E1
2.877031750E0,1.570010147E1,-3.545676727E0,-1.481708771E1
2.887045750E0,1.389725052E1,-4.268822937E0,-1.487202347E1
2.897059750E0,1.188348816E1,-4.806953888E0,-1.553873703E1
2.907072750E0,1.020383102E1,-5.075645142E0,-1.575309128E1
2.917086750E0,8.785979462E0,-5.146148529E0,-1.583781509E1
2.927100750E0,7.705975342E0,-5.281916199E0,-1.583152817E1
2.937114750E0,6.457870789E0,-5.570516052E0,-1.641112289E1
2.947128750E0,5.075794830E0,-5.796246643E0,-1.787986862E1
2.957142750E0,4.496798859E0,-6.083199921E0,-1.837159607E1
2.967155750E0,4.102069702E0,-6.386169891E0,-1.856304794E1
2.977169750E0,3.462300110E0,-6.595135345E0,-1.875854141E1
